9.000000000000000222e-01 9.000000000000000222e-01 -8.591770000000000310e-04
6.069999999999999840e-01 7.039999999999999591e-01 4.645051299999999883e-02
8.499999999999999778e-01 5.000000000000000000e-01 7.678869999999999750e-04
8.659999999999999920e-01 4.799999999999999822e-01 2.067078999999999878e-03
7.500000000000000000e-01 1.100000000000000089e+00 -7.098835000000000388e-03
8.187499999999999778e-01 1.949999999999999956e+00 -6.870473500000000289e-02
9.000000000000000222e-01 8.000000000000000444e-01 -6.310769999999999618e-04
6.500000000000000222e-01 1.800000000000000044e+00 -1.994080999999999979e-02
7.624999999999999556e-01 1.800000000000000044e+00 -9.736191900000000510e-02
8.840000000000000080e-01 7.469999999999999973e-01 -1.806558100000000069e-02
6.149999999999999911e-01 1.439999999999999947e+00 1.822144599999999878e-02
8.699999999999999956e-01 1.500000000000000000e+00 -5.386265900000000023e-02
7.700000000000000178e-01 6.999999999999999556e-01 1.920768299999999970e-02
7.624999999999999556e-01 9.000000000000000222e-01 1.200621200000000048e-02
6.909999999999999476e-01 1.663999999999999924e+00 -2.591490899999999986e-02
8.000000000000000444e-01 6.999999999999999556e-01 3.056576000000000085e-03
8.100000000000000533e-01 1.824000000000000066e+00 -7.784873200000000382e-02
6.500000000000000222e-01 9.000000000000000222e-01 4.824080800000000308e-02
8.000000000000000444e-01 5.999999999999999778e-01 2.135864499999999902e-02
8.900000000000000133e-01 1.199999999999999956e+00 -3.453110300000000049e-02
6.750000000000000444e-01 1.500000000000000000e+00 7.118313000000000244e-03
8.060000000000000497e-01 1.471999999999999975e+00 -6.530004100000000311e-02
5.999999999999999778e-01 1.899999999999999911e+00 -1.665112499999999926e-02
8.499999999999999778e-01 6.999999999999999556e-01 -2.324877399999999983e-02
6.800000000000000488e-01 1.300000000000000044e+00 3.206246900000000316e-02
6.570000000000000284e-01 1.229999999999999982e+00 4.099394499999999691e-02
8.437500000000000000e-01 9.499999999999999556e-01 -5.121858399999999756e-02
7.099999999999999645e-01 1.504000000000000004e+00 -1.953403500000000168e-02
7.980000000000000426e-01 1.856000000000000094e+00 -7.634009499999999671e-02
7.700000000000000178e-01 1.120000000000000107e+00 -1.632273299999999899e-02
8.249999999999999556e-01 1.000000000000000000e+00 -3.776788799999999946e-02
9.000000000000000222e-01 1.000000000000000000e+00 3.027024000000000121e-03
8.900000000000000133e-01 1.600000000000000089e+00 -9.247035000000000671e-03
8.299999999999999600e-01 6.400000000000000133e-01 -6.665026000000000110e-03
6.099999999999999867e-01 6.500000000000000222e-01 3.916713399999999928e-02
6.250000000000000000e-01 8.000000000000000444e-01 5.190041199999999993e-02
8.249999999999999556e-01 6.999999999999999556e-01 -1.006440299999999954e-02
6.129999999999999893e-01 1.911999999999999922e+00 -2.165743700000000160e-02
8.699999999999999956e-01 1.899999999999999911e+00 -4.531892000000000038e-03
7.700000000000000178e-01 4.000000000000000222e-01 3.537192000000000114e-02
7.500000000000000000e-01 1.199999999999999956e+00 -1.331106900000000003e-02
